Hu0,a,error,skew,median,duration,swp,r_value,p_value
0.828,0.04,43.57384901,0.1524394963,11.13333333,8.330116959,30.02477026,-0.009151556418,0.8554002713
0.828,0.044,40.96453963,0.07054620593,10.925,8.323767753,30.05902256,0.1136797924,0.02314731838
0.828,0.048,35.88922901,0.1317870806,10.51666667,8.314285714,30.06081871,0.0401276811,0.424083402
0.828,0.052,36.30293752,0.1253624331,10.55,8.321679198,30.01058333,0.04704507528,0.3486066036
0.828,0.056,34.06228084,0.2201330619,10.36666667,8.314578112,30.031875,0.09826564417,0.04982702703
0.828,0.06,30.12506018,0.2467594754,10.01666667,8.312406015,30.07986633,0.04322294236,0.3891987504
0.828,0.064,35.15247292,0.06191224787,10.45,8.300271512,30.05196324,0.08914096163,0.07531437763
0.828,0.068,34.74902691,0.07932950528,10.41666667,8.302694236,30.02719298,-0.01617718794,0.7473418219
0.828,0.072,33.86510616,0.1591491043,10.35,8.279908104,30.06077694,0.0001003919269,0.9984050013
0.828,0.076,41.98291013,-0.04027592541,11,8.282915622,30.04720134,0.0456525662,0.3630743368
0.828,0.08,35.30009636,0.05796308989,10.46666667,8.267147034,30.04862155,-0.06022304323,0.2300345284
0.828,0.084,37.49854863,0.02081260816,10.65,8.248725982,30.07560568,-0.0178493595,0.7222521961
0.828,0.088,35.2314852,0.0294064699,10.46666667,8.198663325,30.04519632,0.01751824669,0.7271976963
0.828,0.092,33.9137285,0.1205062537,10.36666667,8.155263158,30.06428571,-0.01413915365,0.7782829346
0.828,0.096,32.98027444,0.04103792159,10.28333333,8.106265664,30.03508772,-0.05103599417,0.3091973651
0.828,0.1,29.90117093,0.11712529,10.01666667,8.072472849,30.07982456,0.01405541855,0.7795620852
0.828,0.104,26.55904951,0.197499793,9.716666667,7.965580618,30.01942356,0.03014516222,0.5482420528
0.828,0.108,26.02466066,0.18962798,9.666666667,7.930284043,30.04283333,0.08292685506,0.09810398212
0.828,0.112,22.55479783,0.4542909039,9.333333333,7.85933584,30.06428571,0.1024266212,0.04086153255
0.828,0.116,20.1729719,0.5389463173,9.083333333,7.762614871,30.01294904,0.1285561912,0.01015442252
0.828,0.12,20.3214448,0.4984848669,9.1,7.747263993,30.05789474,0.06068160614,0.2264991928
0.828,0.124,17.93776193,0.9509925312,8.816666667,7.685171261,30.05229741,0.0655734347,0.191169884
0.828,0.128,14.99103896,1.140534805,8.433333333,7.566457811,30.06495405,0.1014488706,0.0428355608
0.828,0.132,14.49724249,1.639946512,8.2625,7.457017544,30.03792815,0.1837678726,0.0002236179062
0.828,0.136,12.31245736,1.743928127,7.916666667,7.439933166,30.02999165,0.2266702696,4.80E-06
0.828,0.14,11.45836923,1.994141623,7.683333333,7.411716792,30.0393066,0.1791676306,0.0003221699729
0.828,0.144,10.19588129,1.814023297,7.55,7.360254804,30.07748538,0.3323730525,9.56E-12
0.828,0.148,11.97881315,2.718727176,7.333333333,7.363262322,30.05839599,0.2713590628,3.65E-08
0.828,0.152,7.46357202,1.473930501,7.183333333,7.338116124,30.03350042,0.4286443184,2.91E-19
0.828,0.156,10.22172174,2.670014375,7.033333333,7.374895572,30.0531746,0.3848628377,1.55E-15
0.828,0.16,5.414824493,1.030403471,6.883333333,7.373642439,30.06850459,0.5623377864,1.20E-34
0.828,0.164,4.824972877,0.387485995,6.783333333,7.386570593,30.036132,0.6003906953,1.93E-40
0.828,0.168,4.284991416,0.5334251945,6.666666667,7.402798663,30.05121136,0.6119181192,2.36E-42
0.828,0.172,4.142930557,0.2313364394,6.6,7.41622807,30.05785297,0.6665824219,1.33E-52
0.828,0.176,4.024204602,-0.03978652585,6.5,7.43015873,30.01879699,0.6871466463,4.78E-57
0.828,0.18,3.796708145,-0.05755013418,6.433333333,7.443212197,30.04749373,0.7203323987,4.69E-65
0.828,0.184,3.681491323,-0.1478976346,6.366666667,7.467916667,30.0644528,0.723674548,4.35E-66
0.828,0.188,3.306038799,-0.08694969135,6.283333333,7.477025898,30.04557226,0.7523373067,5.81E-74
0.828,0.192,3.099484646,-0.09692130385,6.216666667,7.486800334,30.03855472,0.7539007412,1.97E-74
0.828,0.196,3.168331357,-0.2448709999,6.166666667,7.491060986,30.04101921,0.7623111279,5.06E-77
0.828,0.2,2.914434443,-0.2150032891,6.1,7.514285714,30.04707602,0.7643800001,1.12E-77
0.836,0,65.3597877,-0.1943127977,12.58333333,8.497619048,30.41499582,-0.03578894426,0.4759267256
0.836,0.004,64.66800981,-0.1053347584,12.55,8.483876358,30.36457811,0.0006790554311,0.9892116787
0.836,0.008,61.86933563,-0.1708012662,12.36666667,8.476775272,30.39736842,0.03647800772,0.4674689067
0.836,0.012,59.52281278,-0.08116454676,12.225,8.458228906,30.40654167,0.03374904027,0.5014480683
0.836,0.016,57.86086653,-0.07317264483,12.11666667,8.452589808,30.3874269,0.03156406843,0.5295648884
0.836,0.02,56.39787972,-0.1097096183,12.01666667,8.441938179,30.37552214,0.04351061316,0.38604742
0.836,0.024,53.02591652,0.02024491942,11.8,8.421846282,30.38629908,-0.02748011605,0.5841753135
0.836,0.028,48.66356839,0.1154144954,11.5,8.404845447,30.38533835,0.06362727442,0.2047080548
0.836,0.032,52.61551403,-0.07285011892,11.76666667,8.395363409,30.38370927,0.05142926743,0.3054792364
0.836,0.036,49.23343197,-0.02124821498,11.53333333,8.381119465,30.37134503,0.0919116796,0.06664535532
0.836,0.04,47.5773049,0.1245639836,11.425,8.37786132,30.3933584,0.08427463896,0.09274447836
0.836,0.044,43.42909293,0.1301276684,11.11666667,8.361027569,30.39181287,0.04953756869,0.3236358773
0.836,0.048,43.12990857,0.1925126714,11.1,8.344903926,30.37606516,0.01828499129,0.7157632029
0.836,0.052,38.18573836,0.2998523517,10.71666667,8.325856307,30.371625,0.05164940726,0.3034109161
0.836,0.056,39.70569294,0.186225659,10.83333333,8.324644946,30.39761905,0.063869182,0.2029884317
0.836,0.06,33.23708699,0.3311627601,10.3,8.321470343,30.43170426,0.1238754645,0.01327922946
0.836,0.064,34.24012257,0.2378716844,10.38333333,8.313659148,30.40008354,0.126041334,0.0117411029
0.836,0.068,33.43103343,0.259669372,10.31666667,8.296825397,30.39615706,0.07352585902,0.1426332881
0.836,0.072,34.30248383,0.3090885208,10.39166667,8.32125,30.36716792,-0.0301116323,0.5481836294
0.836,0.076,34.4719316,0.1937299202,10.4,8.316624896,30.37255639,0.03752488095,0.4547795613
0.836,0.08,34.36555106,0.0848238982,10.38333333,8.30820802,30.40125313,0.04912656152,0.3276715383
0.836,0.084,31.3021698,0.3415769109,10.13333333,8.28588137,30.35760234,0.1234405337,0.01360866807
0.836,0.088,35.43454026,0.1844495217,10.48333333,8.305137845,30.40271512,0.06347993637,0.2057605795
0.836,0.092,34.02490592,0.005992032186,10.35,8.280743525,30.41157059,0.07125767937,0.1554005214
0.836,0.096,31.20853181,0.1206607819,10.11666667,8.238345865,30.36967419,-0.01536165286,0.7596776392
0.836,0.1,34.83849544,0.06941816908,10.4375,8.193233083,30.36971596,-0.008851112109,0.8600978625
0.836,0.104,31.47136814,0.06884711401,10.15,8.121888053,30.39340017,-0.08502328224,0.08987020117
0.836,0.108,29.77091301,0.09555662753,10,8.097034252,30.39279167,-0.0591747596,0.2382627464
0.836,0.112,28.19782176,0.2705071172,9.875,8.013450292,30.3719716,0.01048354173,0.8346376835
0.836,0.116,25.96558091,0.2490501691,9.666666667,7.913888889,30.36737678,0.1465493207,0.003346321701
0.836,0.12,22.49235463,0.5104813309,9.325,7.898391813,30.3952381,0.1026087947,0.04050235318
0.836,0.124,20.16276304,0.684011941,9.079166667,7.804583333,30.39264829,0.1023469201,0.04076544745
0.836,0.128,17.88188311,0.832863617,8.816666667,7.717669173,30.34519632,0.1158025837,0.02068492119
0.836,0.132,17.0838608,0.9395455004,8.716666667,7.647055138,30.40802005,0.08401427652,0.09376115321
0.836,0.136,14.43250037,1.207984113,8.35,7.518859649,30.4248538,0.1223386898,0.01447565323
0.836,0.14,14.17322946,1.803663212,8.166666667,7.442439432,30.33625731,0.1959790822,8.13E-05
0.836,0.144,13.22611127,2.052327607,7.933333333,7.424206349,30.36649958,0.1754620519,0.0004295809957
0.836,0.148,12.51863984,2.208838295,7.75,7.411800334,30.36349206,0.1704206747,0.0006296494772
0.836,0.152,12.11977045,2.358643987,7.6,7.335860485,30.38617377,0.2388703934,1.39E-06
0.836,0.156,9.54877537,1.999569986,7.35,7.334231412,30.39377611,0.3555894862,2.46E-13
0.836,0.16,10.83216409,2.611780235,7.2,7.342188805,30.35580618,0.438810004,3.29E-20
0.836,0.164,10.59684844,2.719551815,7.066666667,7.358918129,30.36090226,0.4364031621,5.55E-20
0.836,0.168,5.568922875,0.4357569126,6.95,7.360547201,30.39055973,0.5725363939,3.99E-36
0.836,0.172,5.43919191,-0.0003305411533,6.85,7.372347536,30.42770833,0.5935330566,2.44E-39
0.836,0.176,4.692278311,0.2374861989,6.733333333,7.401253133,30.40388471,0.6217940941,4.68E-44
0.836,0.18,4.341943005,0.08281301222,6.616666667,7.413304094,30.380375,0.6811957947,1.01E-55
0.836,0.184,3.82990511,0.136189462,6.5,7.430827068,30.38320802,0.663804529,4.97E-52
0.836,0.188,3.829348557,-0.03580109983,6.45,7.448955723,30.39122807,0.7148748186,1.17E-63
0.836,0.192,3.578289695,-0.07519264616,6.366666667,7.464035088,30.37151211,0.7582438636,9.34E-76
0.836,0.196,3.47709654,-0.1275579259,6.316666667,7.471512114,30.38646617,0.7421391858,5.57E-71
0.836,0.2,3.645452393,-0.2690502353,6.3,7.485714286,30.38943191,0.7552433346,7.73E-75
0.844,0,76.67478853,-0.2654472352,13.25,8.55037594,30.74273183,-0.02724466197,0.5874017664
0.844,0.004,82.84539681,-0.2662218802,13.6,8.546449457,30.70818713,0.03216933806,0.5216969061
0.844,0.008,70.20831477,-0.1215363563,12.88333333,8.536382623,30.69795322,-0.02607719352,0.6035197341
0.844,0.012,68.38002056,-0.1011477906,12.775,8.528487886,30.70898079,-0.03306268566,0.5101946093
0.844,0.016,65.40123396,-0.003014980058,12.6,8.518629908,30.71591479,0.05419152673,0.2801989808
0.844,0.02,61.71586522,0.09842599337,12.375,8.506808688,30.71708438,-0.04290662462,0.3926818403
0.844,0.024,64.61987981,-0.05697374617,12.55,8.492857143,30.71031746,0.001337809601,0.9787477473
0.844,0.028,64.85637499,-0.04795418386,12.56666667,8.484252297,30.69022556,-0.01651918298,0.7421877104
0.844,0.032,58.21355484,0.0694818037,12.15,8.464160401,30.70827068,-4.21E-07,0.9999933129
0.844,0.036,52.56573485,0.04503405172,11.76666667,8.446908939,30.68905597,0.03835992743,0.4447979634
0.844,0.04,53.34506585,0.09488005693,11.825,8.443024227,30.68333333,-0.0171653818,0.732480571
0.844,0.044,48.40891719,0.1507097929,11.48333333,8.409273183,30.7015873,0.008518783442,0.8652997254
0.844,0.048,48.41713576,0.03262002666,11.475,8.410818713,30.69101921,0.03477428696,0.4885316768
0.844,0.052,51.06780608,0.007481408359,11.66666667,8.382581454,30.74753551,0.01851438004,0.7123544907
0.844,0.056,44.64678328,0.2974575049,11.21666667,8.380325815,30.73855472,0.03383490115,0.5003594965
0.844,0.06,42.94421789,0.1745728688,11.08333333,8.354177109,30.72639933,0.00558629398,0.9114284776
0.844,0.064,42.53748622,0.1385758812,11.05,8.349749373,30.696533,-0.03141083691,0.5315662567
0.844,0.068,38.97131035,0.3765674777,10.78333333,8.329323308,30.73563074,0.1025987284,0.04052213035
0.844,0.072,33.50945343,0.3664475309,10.325,8.324185464,30.7112782,0.05920971591,0.2379850729
0.844,0.076,33.26045363,0.3249344678,10.3,8.333542189,30.71570593,0.06301550148,0.2091039408
0.844,0.08,33.02124626,0.3341013854,10.28333333,8.306390977,30.69916458,0.05049670091,0.3143442567
0.844,0.084,33.01527989,0.3516038922,10.28333333,8.308270677,30.72289056,0.05264305587,0.2941907111
0.844,0.088,28.7396015,0.4097719855,9.9,8.28320802,30.71136174,0.07572913588,0.1310149417
0.844,0.092,30.94599068,0.3661480008,10.1,8.300814536,30.70998329,0.03827943563,0.4457546545
0.844,0.096,29.96721655,0.2303363438,10,8.318880535,30.68592314,0.05398561019,0.2820331934
0.844,0.1,32.98369187,0.1953977793,10.275,8.283813701,30.73621554,0.04816301222,0.3372595478
0.844,0.104,34.09213722,0.09807290502,10.36666667,8.265350877,30.74603175,-0.02541043105,0.6128129526
0.844,0.108,35.24871908,0.02233879317,10.46666667,8.20515873,30.6943609,0.06950142959,0.1658659005
0.844,0.112,32.52588,0.2202692428,10.25,8.177631579,30.7299081,0.0002220513793,0.9964721193
0.844,0.116,32.74892486,0.04182277394,10.2625,8.111111111,30.76035923,-0.03214836909,0.5219684794
0.844,0.12,25.106832,0.3155131539,9.575,8.024665831,30.71499582,-0.02390059061,0.6340857015
0.844,0.124,29.15561658,0.2244811874,9.966666667,7.962050961,30.74319131,-0.02325843709,0.6432267458
0.844,0.128,22.39328622,0.4985528291,9.3125,7.918734336,30.69786967,0.08575843098,0.08711768651
0.844,0.132,20.63111894,0.6363297161,9.133333333,7.780513784,30.69658333,0.03130235872,0.5329854039
0.844,0.136,19.46696817,0.8618478269,9,7.695969089,30.70284043,0.08165595612,0.1033807936
0.844,0.14,16.58046013,0.9896598759,8.65,7.66163325,30.71140351,0.1298541948,0.009412386691
0.844,0.144,15.65406657,1.511575258,8.45,7.52443609,30.69239766,0.1608727945,0.001262476377
0.844,0.148,13.98731919,2.042833142,8.05,7.444757728,30.70396825,0.147637435,0.003116387251
0.844,0.152,13.31902831,2.225652576,7.866666667,7.428091061,30.72472849,0.159446236,0.001396322913
0.844,0.156,13.1347223,2.416121885,7.733333333,7.363450292,30.77464495,0.1793535424,0.0003175050044
0.844,0.16,11.12378491,2.211292921,7.516666667,7.356558062,30.76157059,0.3044615701,5.28E-10
0.844,0.164,10.70126478,2.365083386,7.35,7.347535505,30.69615706,0.4046218636,3.77E-17
0.844,0.168,8.788588998,1.814373235,7.3,7.345446951,30.71984127,0.4764145929,5.34E-24
0.844,0.172,6.094984696,0.2074231965,7.033333333,7.359440267,30.71248956,0.6070757807,1.53E-41
0.844,0.176,6.335757927,-0.3347501193,6.933333333,7.367502089,30.75254804,0.5584287398,4.30E-34
0.844,0.18,5.607243681,-0.01642716033,6.883333333,7.383166249,30.70229741,0.6743740048,3.03E-54
0.844,0.184,4.899415586,0.01814292501,6.733333333,7.401274018,30.72844612,0.6784863895,3.93E-55
0.844,0.188,4.548497809,0.152020388,6.683333333,7.413199666,30.72522974,0.6950805414,7.31E-59
0.844,0.192,4.299295023,-0.1026571999,6.55,7.444611529,30.75430242,0.7200422072,5.58E-65
0.844,0.196,4.34621203,-0.1350123434,6.55,7.441102757,30.73270677,0.7321879304,3.33E-68
0.844,0.2,3.931984131,-0.1942015139,6.416666667,7.469172932,30.73350042,0.7491780279,5.05E-73
0.852,0,72.49187391,-0.2414571817,13,8.606265664,31.06395155,0.0137201216,0.7846900615
0.852,0.004,80.12711079,-0.1644532611,13.45,8.604636591,31.09578112,-0.01289608873,0.7973318811
0.852,0.008,76.17396711,-0.1571935759,13.225,8.6,31.05213033,-0.02699450571,0.5908386588
0.852,0.012,73.45012988,-0.04949628837,13.075,8.596658312,31.0387218,-0.02976763807,0.5532654755
0.852,0.016,73.45860335,-0.07104350451,13.075,8.587510443,31.03604845,-0.03674363134,0.4642308464
0.852,0.02,67.81716697,-0.1050219243,12.73333333,8.581203008,31.01888053,-0.03298414835,0.5112004918
0.852,0.024,64.68232235,0.0304195723,12.55,8.574895572,31.01700084,-0.04015232403,0.4237986653
0.852,0.028,62.55501998,0.03188970465,12.41666667,8.563951546,31.13592314,-0.04240943623,0.3981944603
0.852,0.032,69.42477901,0.09108999374,12.85,8.55037594,31.10329992,-0.06924440573,0.1674407793
0.852,0.036,63.86633909,-0.003027167851,12.5,8.545321637,31.01152882,-0.01002449057,0.8417810412
0.852,0.04,58.28586227,0.1287790363,12.15,8.530200501,31.06211362,-0.1425268231,0.004336100158
0.852,0.044,55.58274045,0.0692540415,11.96666667,8.516499582,31.04122807,-0.1001938686,0.0454864979
0.852,0.048,57.85883852,0.01646035669,12.11666667,8.508980785,31.03487886,-0.04650384557,0.3541858913
0.852,0.052,55.56145063,0.2807942141,11.98333333,8.472598162,31.05075188,0.02887586856,0.5652200517
0.852,0.056,54.39061795,0.1797114264,11.9,8.461236424,31.02558333,-0.04950362179,0.3239679727
0.852,0.06,50.9343257,0.3439281006,11.66666667,8.46487051,31.03567251,0.009426828254,0.8511007364
0.852,0.064,50.04764869,0.1637843648,11.6,8.42593985,31.08541667,-0.02254787694,0.6534045784
0.852,0.068,41.20230823,0.3231681326,10.95,8.39619883,31.07088555,0.06980612109,0.1640133554
0.852,0.072,40.31871939,0.2308805011,10.875,8.398245614,31.02159566,-0.00828844649,0.8689085643
0.852,0.076,41.89473212,0.1925724016,11,8.376775272,31.07756892,0.05893882403,0.2401428469
0.852,0.08,39.82889319,0.1302593009,10.83333333,8.368212197,31.02823726,0.0688968351,0.1695882345
0.852,0.084,38.66094397,0.3021613038,10.75,8.365873016,31.05066834,0.05458924485,0.2766791857
0.852,0.088,36.20420372,0.2794899346,10.55,8.336048454,31.03086884,0.003445415356,0.945302923
0.852,0.092,36.51779171,0.2543898976,10.575,8.335296575,31.00321637,0.0899650983,0.07264494053
0.852,0.096,31.36682542,0.376391468,10.13333333,8.336090226,31.03805347,0.008062196631,0.8724560191
0.852,0.1,32.39460388,0.2097313011,10.21666667,8.333876358,30.99131161,0.08027238074,0.109378369
0.852,0.104,32.0846886,0.339934405,10.2,8.310588972,31.05329992,0.06708691999,0.1811041833
0.852,0.108,33.86308639,0.2010236649,10.35,8.300877193,31.00814536,0.1154471602,0.02108062178
0.852,0.112,33.76125538,0.2797544092,10.35,8.27213868,31.03358396,-0.001392272686,0.977882771
0.852,0.116,34.10959303,0.2585789555,10.38333333,8.238972431,30.99807853,0.07051355542,0.1597720579
0.852,0.12,33.86040467,0.2851633735,10.36666667,8.211925647,31.09373434,0.05016747079,0.3175137872
0.852,0.124,29.73066619,0.2282502375,10,8.157623225,31.0144528,0.01375061198,0.7842233579
0.852,0.128,31.47343003,0.342979462,10.175,8.071616541,31.09507101,0.04102698708,0.4137647336
0.852,0.132,27.84449756,0.4063467089,9.85,7.99446533,31.05927318,0.09787979972,0.05073588405
0.852,0.136,23.46398509,0.4752410634,9.425,7.909628237,31.08709273,0.07130616324,0.1551188614
0.852,0.14,19.58437834,0.6816961041,9.0125,7.827944862,31.05944027,0.03104072513,0.5364160169
0.852,0.144,18.58127385,0.7915538267,8.9,7.733625731,31.04548872,0.03405661772,0.4975542882
0.852,0.148,16.62117025,1.039113906,8.65,7.660776942,31.08642439,0.0888533448,0.07626455988
0.852,0.152,15.03795208,1.449852269,8.383333333,7.545739348,31.0478279,0.1983396878,6.63E-05
0.852,0.156,13.6276548,1.821508577,8.083333333,7.45572264,31.01102757,0.1505360053,0.002572186793
0.852,0.16,12.9003479,1.976816218,7.916666667,7.433312448,31.06065163,0.06254106051,0.2125596353
0.852,0.164,11.48835187,2.205368544,7.583333333,7.395760234,31.0406015,0.2446281238,7.56E-07
0.852,0.168,10.32483147,2.044128893,7.466666667,7.353216374,31.05566667,0.3741905276,1.04E-14
0.852,0.172,10.2100093,2.220452299,7.35,7.352882206,31.00864662,0.4173693041,3.00E-18
0.852,0.176,7.196401268,1.082409838,7.233333333,7.329010025,31.05171261,0.5266651123,7.45E-30
0.852,0.18,6.894827556,-0.2409551337,7.083333333,7.356203008,31.02606516,0.5816418601,1.72E-37
0.852,0.184,5.688645086,0.2110550118,6.95,7.378070175,31.06056809,0.6334608121,3.79E-46
0.852,0.188,5.759567105,-0.07471489936,6.9,7.380304929,31.05350877,0.6639130948,4.72E-52
0.852,0.192,5.078294826,0.05109181688,6.783333333,7.399749373,31.05680869,0.7024550288,1.33E-60
0.852,0.196,5.231855676,-0.2626424406,6.716666667,7.413826232,31.02230576,0.6965364716,3.35E-59
0.852,0.2,4.577657317,-0.1115175907,6.616666667,7.433249791,31.00388471,0.7164686985,4.60E-64
0.86,0,73.88177293,-0.149789103,13.08333333,8.663032581,31.40622389,0.007016034594,0.8888913254
0.86,0.004,73.97111016,-0.2090910584,13.08333333,8.661695906,31.37765246,-0.03264931932,0.515500431
0.86,0.008,70.39278249,-0.05657396462,12.88333333,8.66106934,31.38195489,-0.01952736242,0.6973707711
0.86,0.012,72.25983429,0.003085143567,13,8.659106099,31.39164578,0.06049077017,0.2279657417
0.86,0.016,63.79125215,0.03894292829,12.48333333,8.65304929,31.33433584,0.00482277351,0.9234942467
0.86,0.02,68.95127373,-0.02428702916,12.8,8.649582289,31.38550543,0.007131248625,0.8870788371
0.86,0.024,61.63308737,0.0955987487,12.35,8.647243108,31.40045948,0.01146095367,0.8194739518
0.86,0.028,71.93527922,0.0118524501,12.98333333,8.644152047,31.36975773,0.01628111994,0.7457742891
0.86,0.032,63.64554516,0.1624753582,12.48333333,8.643316625,31.3606934,0.03235893257,0.5192447209
0.86,0.036,58.03305001,0.1135273824,12.11666667,8.638471178,31.40898079,-0.03033526685,0.5457210029
0.86,0.04,68.56633016,0.02813299827,12.78333333,8.627986633,31.41378446,-0.02806368839,0.576214191
0.86,0.044,58.18371369,0.1497065458,12.13333333,8.608980785,31.34289891,-0.07375320082,0.1413991982
0.86,0.048,57.20927977,0.1121076498,12.06666667,8.60459482,31.3858396,0.04304084223,0.3912016282
0.86,0.052,60.64990294,0.1772977704,12.3,8.586842105,31.40334169,-0.0579047005,0.2485062608
0.86,0.056,53.31273771,0.3415436972,11.81666667,8.579657477,31.38350042,0.01548910148,0.7577457359
0.86,0.06,56.27033503,0.2794637642,12.01666667,8.577333333,31.41579167,-0.126673687,0.01122011157
0.86,0.064,53.28838388,0.3118409906,11.81666667,8.5606934,31.38111947,-0.0404159024,0.4207601262
0.86,0.068,54.53451975,0.1998714171,11.9,8.541353383,31.36741855,-0.03232209543,0.5197207022
0.86,0.072,53.00853819,0.236513634,11.8,8.518045113,31.40877193,-0.026813743,0.5933278753
0.86,0.076,44.68504017,0.1891138698,11.2,8.47786132,31.3871345,0.05181230736,0.3018863735
0.86,0.08,43.86365277,0.317932664,11.15,8.43893066,31.37263993,-0.05929425917,0.2373144494
0.86,0.084,45.12601463,0.1313598325,11.23333333,8.451461988,31.42275,0.0003291805349,0.9947701061
0.86,0.088,43.39107567,0.2884721098,11.11666667,8.409440267,31.41750209,0.0003570230051,0.9943277628
0.86,0.092,38.17710104,0.1962302666,10.7,8.396700084,31.36131997,0.01342948513,0.7891425627
0.86,0.096,35.03387666,0.4170831937,10.45,8.381996658,31.40342523,-0.03019529059,0.5475767253
0.86,0.1,39.10724812,0.2951780929,10.78333333,8.38358396,31.33065998,0.02489898569,0.6199837709
0.86,0.104,38.72768019,0.1790899504,10.74583333,8.38275,31.35810359,-0.01242290455,0.8043741929
0.86,0.108,34.32768038,0.2309484189,10.38333333,8.362865497,31.36624896,0.1076938969,0.03150041289
0.86,0.112,35.4523568,0.2655274033,10.48333333,8.352568922,31.4091061,0.02780682988,0.5797119814
0.86,0.116,36.90600636,0.1670950692,10.6,8.34770259,31.32414369,0.07224114827,0.1497624472
0.86,0.12,36.63877025,0.1944535394,10.58333333,8.320989975,31.35772765,0.1069110573,0.03276353172
0.86,0.124,35.5267951,0.2385011556,10.5,8.265580618,31.38132832,0.07808064291,0.1194361914
0.86,0.128,33.46626737,0.2984511776,10.33333333,8.210087719,31.34916458,0.06008162833,0.2311326259
0.86,0.132,34.23558315,0.230295252,10.4,8.177422723,31.37351713,0.08013823835,0.1099741357
0.86,0.136,30.84066555,0.333990547,10.11666667,8.079908104,31.40726817,0.03461642662,0.4905087448
0.86,0.14,26.01883884,0.348040175,9.666666667,8.033145363,31.41746032,0.01713470684,0.732940419
0.86,0.144,22.66560009,0.4247899761,9.3375,7.937030075,31.36236424,0.01960946039,0.6961614451
0.86,0.148,18.89723564,0.6775198245,8.933333333,7.83682122,31.3959482,-0.007978931597,0.8737622096
0.86,0.152,16.65939406,1.0670606,8.65,7.696846282,31.40446951,-0.04624004065,0.356925592
0.86,0.156,15.1283314,1.133550919,8.45,7.645446951,31.37055138,0.08132331036,0.1047984262
0.86,0.16,14.157666,1.513825626,8.25,7.509419382,31.35513784,0.177976045,0.000353620483
0.86,0.164,13.40034539,1.869867709,8.033333333,7.498099415,31.38228906,0.1000314715,0.04583938687
0.86,0.168,12.31955654,1.963696203,7.833333333,7.426211362,31.36959064,0.1087580208,0.02985033243
0.86,0.172,11.72992477,2.050250755,7.7,7.370781119,31.40618212,0.3131812523,1.58E-10
0.86,0.176,8.926762359,1.305777755,7.5,7.363471178,31.39519632,0.2916730064,2.89E-09
0.86,0.18,7.886996926,0.7525074893,7.4,7.345927318,31.39561404,0.3852191109,1.46E-15
0.86,0.184,8.840881277,1.795298338,7.316666667,7.321491228,31.38746867,0.4761188576,5.74E-24
0.86,0.188,6.767818666,0.02680132125,7.133333333,7.35342523,31.38575606,0.627535799,4.49E-45
0.86,0.192,6.412147048,-0.026947116,7.05,7.371219716,31.37836257,0.6422515802,8.77E-48
0.86,0.196,5.714686161,0.02252296117,6.916666667,7.380576441,31.35196324,0.6557676003,2.09E-50
0.86,0.2,5.66239118,-0.2597182988,6.816666667,7.401691729,31.36779449,0.6988998246,9.31E-60
0.868,0,62.60869189,0.0621071161,12.4,8.716290727,31.70112782,-0.03854884566,0.4425571508
0.868,0.004,63.689655,0.03418049999,12.46666667,8.718629908,31.72790309,0.04004208636,0.4250732713
0.868,0.008,58.63055309,-0.03026371676,12.13333333,8.717460317,31.74243943,-0.00398681987,0.9367247041
0.868,0.012,68.06923437,-0.05325773136,12.73333333,8.721219716,31.74849624,-0.01914902486,0.7029536499
0.868,0.016,57.25338578,0.0803866006,12.05,8.716917293,31.68780284,-0.04810056032,0.3378871277
0.868,0.02,60.61281902,0.004891992597,12.26666667,8.716917293,31.73212197,-0.04244336462,0.3978168061
0.868,0.024,57.56915029,0.01343665371,12.06666667,8.714076859,31.72535505,0.01611650415,0.7482575547
0.868,0.028,59.52132448,0.06661407725,12.2,8.715246449,31.71177945,0.06756474367,0.1780092081
0.868,0.032,58.43756287,0.1240444007,12.13333333,8.708270677,31.73391813,-0.01779328699,0.7230888889
0.868,0.036,58.39354107,0.1673898415,12.13333333,8.706349206,31.69636591,0.093889924,0.06097086584
0.868,0.04,59.12111247,0.1811074311,12.18333333,8.699456976,31.70341667,-0.04104876088,0.4135167499
0.868,0.044,53.1597935,0.2455645038,11.78333333,8.697451963,31.72406015,-0.004748960321,0.9246616775
0.868,0.048,57.37784127,0.1318896351,12.06666667,8.686424394,31.70367586,0.0719954596,0.1511561583
0.868,0.052,54.4980094,0.1971320935,11.875,8.687468672,31.71186299,-0.05512203665,0.2720112264
0.868,0.056,51.39325166,0.3247160274,11.66666667,8.674603175,31.67740184,-0.05607388407,0.2638061299
0.868,0.06,58.9164782,0.04159429426,12.16666667,8.661988304,31.72623225,-0.01155183283,0.8180673563
0.868,0.064,49.37458734,0.165325255,11.51666667,8.659899749,31.6751462,0.03965321868,0.4295872694
0.868,0.068,55.38715092,0.220917046,11.94166667,8.659041667,31.68654971,0.02683006819,0.5926371395
0.868,0.072,51.93982272,0.1079053995,11.7,8.634753551,31.73972431,0.01009808598,0.8406349232
0.868,0.076,51.56299892,0.245209087,11.68333333,8.62406015,31.76403509,-0.02514257374,0.6165639506
0.868,0.08,51.32354484,0.1668803122,11.66666667,8.594611529,31.71248956,-0.07400451231,0.140044523
0.868,0.084,53.94319274,0.1165561593,11.85,8.570969089,31.69949875,-0.04417148308,0.3788668456
0.868,0.088,47.50355571,0.1626394942,11.4,8.53550543,31.69231412,-0.05080344887,0.311409881
