,Hu0,a,error,skew,median,duration,r_value,p_value,swp
255,0.54,0,17.95129302,-0.1508937755,12.55,5.926929825,-0.04931819032,0.3257859121,17.69097744
256,0.54,0.004,18.17493785,-0.1214297817,12.44,5.925488722,0.0327076771,0.5147496456,17.66764411
257,0.54,0.008,17.9220144,-0.1302149865,12.35,5.928082707,0.01791077911,0.7213360957,17.67927318
258,0.54,0.012,18.30935807,-0.121415832,12.68,5.932243108,-0.02783968384,0.5792640372,17.72924812
259,0.54,0.016,17.94833852,-0.169858804,12.62,5.935601504,-0.08541318266,0.08840179067,17.68309524
260,0.54,0.02,18.29574253,-0.1506990503,12.7,5.94093985,-0.0299136413,0.5513200604,17.67779449
261,0.54,0.024,18.30841811,-0.1170437539,12.82,5.950501253,-0.06946086348,0.1661137234,17.69807018
262,0.54,0.028,17.95361646,-0.0724190011,12.74,5.966315789,-0.09399908119,0.06066973365,17.68796992
263,0.54,0.032,17.73317032,-0.2551838128,13.0375,5.978546366,-0.1226574451,0.01421998575,17.68042607
264,0.54,0.036,17.96752268,-0.09882706141,12.87,5.994674185,-0.109817709,0.02828126154,17.68563492
265,0.54,0.04,18.3083554,0.0246919033,12.95,6.012869674,-0.144062878,0.003930550442,17.69511278
266,0.54,0.044,18.72148499,0.1166997364,13.09,6.026441103,-0.05796041461,0.2480505675,17.6864411
267,0.54,0.048,18.12546394,0.09155436699,13.06,6.053842941,-0.08457453376,0.0915843829,17.68457393
268,0.54,0.052,18.29654036,-0.009855778255,13.3125,6.064649123,-0.2089451434,2.59E-05,17.68996241
269,0.54,0.056,18.29045977,0.02315742392,13.34,6.104239766,-0.2116890823,2.01E-05,17.67892231
270,0.54,0.06,17.36666875,0.1955119079,13.175,6.135175439,-0.1266815777,0.01131764271,17.66677945
271,0.54,0.064,17.35180934,0.147402932,13.325,6.157025898,-0.1666197509,0.0008342609156,17.66954887
272,0.54,0.068,18.30267069,0.4371409737,13.43,6.195743525,-0.1219351852,0.01480508192,17.69261905
273,0.54,0.072,14.20562214,0.02851398815,13.5125,6.228433584,-0.1656033749,0.0008985569048,17.68037594
274,0.54,0.076,17.90615076,0.1805571595,13.81,6.288688388,-0.09696678183,0.05294170937,17.70431495
275,0.54,0.08,17.57369662,0.4050994589,13.73,6.30710944,-0.09015374197,0.07204489007,17.69908521
276,0.54,0.084,16.01631338,0.3326800971,14.15,6.369707602,-0.1780112675,0.0003526511767,17.70879699
277,0.54,0.088,16.72087448,0.1986502113,14.2375,6.404945698,-0.1989116546,6.31E-05,17.6676817
278,0.54,0.092,15.9414928,0.1797381094,14.8,6.502819549,-0.1436875675,0.004026339214,17.66745614
279,0.54,0.096,13.00860529,0.04102702036,14.93333333,6.573462824,-0.1828943503,0.0002398354609,17.68790727
280,0.54,0.1,12.97143647,-0.06233499122,15.675,6.641303258,-0.1250246436,0.01244234495,17.69839599
281,0.54,0.104,11.64799173,-0.1690103339,15.46666667,6.689553049,-0.1751946397,0.0004384976898,17.68692982
282,0.54,0.108,12.91560498,-0.452331759,16.8875,6.852589808,-0.09510859768,0.05767801446,17.69918546
283,0.54,0.112,9.804886095,-0.600203601,16.8875,6.925555556,-0.080886974,0.1066812163,17.69632832
284,0.54,0.116,16.32285716,-0.7614582438,18.4875,7.085785297,-0.2046414867,3.81E-05,17.69723058
285,0.54,0.12,15.08881769,-0.7873899046,20.0625,7.156683375,-0.1603640639,0.001308791599,17.70398496
286,0.54,0.124,15.95647796,-1.477579703,21.2875,7.320196324,-0.1162981689,0.02014395222,17.7110401
287,0.54,0.128,16.39514222,-1.425214737,21.5625,7.420258981,-0.1999600322,5.76E-05,17.68348371
288,0.54,0.132,17.25868045,-1.412350828,21.66666667,7.542251462,-0.2140989968,1.61E-05,17.68370927
289,0.54,0.136,17.40503089,-1.370385965,22.08333333,7.637928154,-0.2514718139,3.59E-07,17.71666667
290,0.54,0.14,18.00929021,-1.128933398,22.26666667,7.711946533,-0.2772051482,1.80E-08,17.70373434
291,0.54,0.144,17.43313665,-0.9035860123,22.20833333,7.752354167,-0.2922017711,2.58E-09,17.68101504
292,0.54,0.148,18.18564326,-0.5497436036,22,7.816875522,-0.300632242,8.86E-10,17.66721805
293,0.54,0.152,17.84360374,-0.2577812703,15.8,7.84125,-0.3795402505,3.74E-15,17.6989599
294,0.54,0.156,17.86419473,-0.009964864064,15.65,7.868629908,-0.3888424269,7.49E-16,17.67129073
295,0.54,0.16,17.58473621,0.2349638994,8.191666667,7.89075,-0.3929201679,3.23E-16,17.68869674
296,0.54,0.164,17.86148637,0.6456684196,1.566666667,7.912781955,-0.433608766,1.01E-19,17.67364662
297,0.54,0.168,17.41373457,1.030309903,1.316666667,7.932497911,-0.4649895645,8.49E-23,17.69725564
298,0.54,0.172,17.45336782,1.5467223,1.083333333,7.955304929,-0.4540228995,1.10E-21,17.70073935
299,0.54,0.176,17.90502121,1.77120572,1.133333333,7.967418546,-0.4582994431,4.09E-22,17.69947368
300,0.54,0.18,17.88057248,2.374454784,1.083333333,7.991729323,-0.4518713499,1.79E-21,17.69607769
301,0.54,0.184,17.4764655,2.823820569,1.066666667,8.012030075,-0.404143947,4.14E-17,17.69462406
302,0.54,0.188,17.44903568,3.470303197,1.05,8.025229741,-0.390969178,5.05E-16,17.70724311
303,0.54,0.192,17.46806359,3.91681413,1.1,8.045864662,-0.32380658,3.42E-11,17.71006266
304,0.54,0.196,17.45757092,5.347219913,1.116666667,8.057727652,-0.3096750144,2.57E-10,17.69443609
305,0.54,0.2,17.60224585,6.764051079,1.183333333,8.068671679,-0.2281425012,4.15E-06,17.6862625
306,0.548,0,18.54742337,0.02344118773,12.39,6.014172932,0.004293937437,0.9318618032,18.05733083
307,0.548,0.004,18.2030937,-0.001035431733,12.51,6.01283208,-0.0462821753,0.3564871196,18.03253133
308,0.548,0.008,18.32976513,-0.05761987999,12.7125,6.016303258,-0.09545735616,0.05676324614,18.04630326
309,0.548,0.012,18.32355475,-0.04459909824,12.64,6.01906015,-0.09640357552,0.05434179569,18.06736842
310,0.548,0.016,18.54852325,-0.07585183503,12.625,6.02679198,-0.05069124955,0.3124810946,18.07718045
311,0.548,0.02,18.18676573,-0.1741424443,12.88,6.033709273,-0.04001134722,0.4254290852,18.03513784
312,0.548,0.024,17.73421642,-0.01885678848,12.625,6.042631579,-0.04750311022,0.3439286439,18.05140351
313,0.548,0.028,18.3087776,0.04330224212,12.84,6.055576441,-0.1185592802,0.01782895648,18.01246867
314,0.548,0.032,17.62596013,-0.07871361716,12.89,6.074097744,-0.05388865783,0.2828996046,18.03122807
315,0.548,0.036,17.73201493,-0.1008104012,13.01,6.086390977,-0.0554917655,0.2688036592,18.0514787
316,0.548,0.04,18.31980814,-0.08986617206,13.13,6.099724311,-0.08260020543,0.09943933081,18.06506266
317,0.548,0.044,17.93008404,-0.09255401526,13.07,6.117994987,-0.08911400433,0.07540302391,18.03378446
318,0.548,0.048,16.50095606,0.04344897893,13.1625,6.140288221,-0.09924336769,0.04758472887,18.05931078
319,0.548,0.052,17.9295863,0.1100366149,13.21,6.164674185,-0.03507893512,0.4847283449,18.03290727
320,0.548,0.056,16.25355533,0.2432444286,13.41,6.198741667,-0.1654841628,0.0008929151145,18.03741855
321,0.548,0.06,13.70580957,0.1307432151,13.1875,6.228467001,-0.1320154311,0.008283310159,18.04780702
322,0.548,0.064,14.73235989,0.1341612438,13.55,6.245776942,-0.1362251056,0.006424843486,18.06310777
323,0.548,0.068,17.00632042,0.2871539092,13.5,6.298922306,-0.1093548589,0.02895767136,18.05825815
324,0.548,0.072,12.99969921,0.01135176837,13.5125,6.328111947,-0.1258053671,0.01190066808,18.04111529
325,0.548,0.076,12.91213293,0.01911742786,14.22,6.390584795,-0.1443680754,0.003854181592,18.03265664
326,0.548,0.08,16.34430349,0.04308578275,14.5875,6.449557226,-0.1813432029,0.0002713731047,18.0745614
327,0.548,0.084,15.4423755,0.08607286553,15.25,6.529553049,-0.07870606206,0.1164952243,18.06522556
328,0.548,0.088,9.968348469,0.03975307228,14.65,6.570112782,-0.175473112,0.0004292158605,18.0443985
329,0.548,0.092,13.24050088,-0.109695003,15.3,6.61729741,-0.1054180188,0.03529258565,18.04002506
330,0.548,0.096,13.43434332,-0.04024174783,15.34,6.703521303,-0.1027728761,0.04018113068,18.05446115
331,0.548,0.1,8.740367691,-0.2992752943,16,6.765685046,-0.05325435609,0.2886123289,18.04721805
332,0.548,0.104,10.64915698,-0.6466753441,17.475,6.931407686,-0.1230930213,0.01387703946,18.03665414
333,0.548,0.108,14.87554045,-0.7261529607,18.4625,7.041060986,-0.1034491621,0.038879792,18.04726817
334,0.548,0.112,13.9720292,-1.107048881,20.475,7.148550543,-0.1635438535,0.001043093151,18.02834586
335,0.548,0.116,13.69592268,-1.194803332,20.6375,7.2415625,-0.09103022518,0.06895957993,18.06850877
336,0.548,0.12,16.25280459,-1.360032793,21.31666667,7.380785297,-0.1339470405,0.007378076321,18.0422807
337,0.548,0.124,16.33766334,-1.44579311,21.825,7.480645833,-0.1842730454,0.0002107997713,18.04245614
338,0.548,0.128,17.23545336,-1.446421058,21.93333333,7.595625,-0.2475404568,5.34E-07,18.04389724
339,0.548,0.132,16.33417509,-1.175058906,22,7.644193818,-0.2114514763,2.06E-05,18.0425188
340,0.548,0.136,17.83560613,-0.8913083846,22.05,7.72481203,-0.283885219,7.83E-09,18.04706767
341,0.548,0.14,18.0343029,-0.489308883,20.25833333,7.765625,-0.2939123167,2.06E-09,18.02680451
342,0.548,0.144,17.84981513,-0.343220437,15.9,7.80192147,-0.32254557,4.12E-11,18.05280702
343,0.548,0.148,17.8501559,-0.01567387898,15.58333333,7.839766082,-0.3340600315,7.40E-12,18.01943609
344,0.548,0.152,17.86304482,0.2633830911,8.15,7.865416667,-0.3842686105,1.59E-15,18.03957393
345,0.548,0.156,17.59060003,0.6055656545,1.9,7.879030911,-0.4181347811,2.57E-18,18.02255639
346,0.548,0.16,17.87539055,0.9931858104,1.341666667,7.9045,-0.4160550654,3.55E-18,18.0374812
347,0.548,0.164,18.0336879,1.395054514,1.166666667,7.9225,-0.4664620161,5.28E-23,18.04552632
348,0.548,0.168,17.44720144,1.965281354,1.066666667,7.939766082,-0.4198267205,1.82E-18,18.04424812
349,0.548,0.172,17.89202767,2.394865511,1.05,7.963324979,-0.4398096089,2.65E-20,18.04474937
350,0.548,0.176,17.46733725,2.910269175,1.066666667,7.976858814,-0.3627870987,7.42E-14,18.03471178
351,0.548,0.18,17.46127752,3.49539632,1.108333333,7.991833333,-0.4077435726,1.87E-17,18.055
352,0.548,0.184,17.44708542,3.992770676,1.133333333,8.009857978,-0.370120766,2.12E-14,18.08325815
353,0.548,0.188,17.58739947,5.715427113,1.15,8.022639933,-0.2742040073,2.59E-08,18.05061404
354,0.548,0.192,17.93544714,4.626901581,1.2,8.042606516,-0.2634727807,9.24E-08,18.0543985
355,0.548,0.196,17.94499107,5.358688472,1.266666667,8.067000835,-0.1674563799,0.0007845550579,18.03781955
356,0.548,0.2,17.92240764,6.039854327,1.3,8.069590643,-0.04828627219,0.3360230991,18.02501253
357,0.556,0,18.19862505,0.003709471802,12.375,6.098546366,-0.1141736508,0.02255287793,18.41218045
358,0.556,0.004,18.30790154,0.0267728225,12.375,6.095538847,-0.03312659074,0.5093768939,18.4252005
359,0.556,0.008,18.32237709,-0.0212859171,12.55,6.101315789,-0.02406268951,0.6317869196,18.41639098
360,0.556,0.012,17.90962234,0.09137242647,12.59,6.102631579,-0.0286638247,0.5680806912,18.41547619
361,0.556,0.016,18.54806194,-0.0009432083254,12.66,6.107869674,-0.1161051418,0.02035317597,18.41954887
362,0.556,0.02,15.8299182,-0.1014206167,12.6875,6.119122807,-0.1052562837,0.03557625696,18.39380952
363,0.556,0.024,16.48797604,-0.04763490506,12.7625,6.127230576,-0.1122269504,0.02497528306,18.42342105
364,0.556,0.028,17.9388289,0.036058149,12.75,6.137957393,-0.1118545708,0.02546338972,18.41362155
365,0.556,0.032,17.37457326,-0.02542402263,12.77,6.15216792,-0.05556621343,0.2681609315,18.39893484
366,0.556,0.036,17.67021617,0.1484808316,12.725,6.166240602,0.03370065699,0.5020620368,18.38451128
367,0.556,0.04,16.47629906,-0.01380848612,13.12,6.185275689,-0.1067482648,0.03303155673,18.41401003
368,0.556,0.044,14.51092777,0.008108638801,13.2625,6.202744361,-0.1159909592,0.02047782627,18.45684211
369,0.556,0.048,15.17668136,-0.05618237612,13.1125,6.233521303,-0.05015928138,0.3175928925,18.42299499
370,0.556,0.052,13.99601868,-0.1021789624,13.75,6.25906015,-0.04544558305,0.365256347,18.38879699
371,0.556,0.056,15.18920918,0.2095742605,13.16,6.286842105,-0.07597782912,0.129750835,18.39696742
372,0.556,0.06,15.09145473,0.1515596137,13.725,6.33660401,-0.115492145,0.02103017881,18.39215539
373,0.556,0.064,12.43831564,0.1567251092,14.0625,6.376695906,-0.1246313107,0.01272339667,18.39968672
374,0.556,0.068,14.97683831,0.09349148944,14.1375,6.399720134,-0.2019320792,4.85E-05,18.42635338
375,0.556,0.072,13.35535059,0.0848019131,14.4375,6.472994987,-0.1720993169,0.0005550236337,18.41302005
376,0.556,0.076,14.57121484,0.1772275225,14.35,6.511382623,-0.1648193379,0.0009512481936,18.40932331
377,0.556,0.08,13.84639715,0.0172135443,14.925,6.567431078,-0.03044020587,0.5443318245,18.39068922
378,0.556,0.084,12.94146242,-0.1591799746,15.21666667,6.625806182,-0.06650154646,0.1849498022,18.40619048
379,0.556,0.088,9.823122414,0.01602354896,15.3625,6.695730994,-0.1019242972,0.0418658888,18.40718045
380,0.556,0.092,10.13020488,-0.3509543104,15.85,6.778517126,-0.1374157013,0.005971929439,18.39225564
381,0.556,0.096,8.301744622,-0.5455364025,16.9625,6.919411028,-0.1699562587,0.0006518802106,18.4066792
382,0.556,0.1,10.93577642,-0.5915302971,17.65,6.983617377,-0.1432639263,0.004136995845,18.40829574
383,0.556,0.104,10.88023053,-0.9011285228,19.8375,7.085793651,-0.1410030031,0.004775388169,18.41516291
384,0.556,0.108,10.03718282,-1.01530414,20.2125,7.171616541,-0.1206194188,0.01592546004,18.42822055
385,0.556,0.112,12.91666445,-1.370937754,21.11666667,7.322451963,-0.1257238566,0.01195623047,18.38868421
386,0.556,0.116,13.96536311,-1.49000807,21.63333333,7.446094403,-0.1764386213,0.0003984305885,18.39421053
387,0.556,0.12,14.37098214,-1.343000801,21.88333333,7.523203843,-0.1732729293,0.0005078186667,18.41557644
388,0.556,0.124,16.00488374,-1.102656298,21.96666667,7.612593985,-0.2566333036,2.02E-07,18.43507519
389,0.556,0.128,17.41588609,-0.9286013291,21.95,7.669235589,-0.2989966676,1.10E-09,18.39573935
390,0.556,0.132,18.00611206,-0.5554949797,21.53333333,7.738888889,-0.3269414936,2.16E-11,18.40343358
391,0.556,0.136,17.8607701,-0.3215233998,15.91666667,7.77710944,-0.3483533277,7.95E-13,18.40662907
392,0.556,0.14,18.01413441,-0.0106620749,15.4,7.805054302,-0.3844757231,1.67E-15,18.41492481
393,0.556,0.144,17.86860658,0.2873898119,8.083333333,7.826566416,-0.374256228,1.03E-14,18.3997619
394,0.556,0.148,17.40982078,0.6264860852,2.516666667,7.855889724,-0.3469402663,9.96E-13,18.3976817
395,0.556,0.152,17.86761159,1.129490488,1.266666667,7.869507101,-0.391539295,4.55E-16,18.42494987
396,0.556,0.156,17.43960857,1.458148678,1.166666667,7.891144528,-0.4659890323,6.69E-23,18.39684211
397,0.556,0.16,17.44060591,1.833327141,1.1,7.905916667,-0.3897202844,5.86E-16,18.40305764
398,0.556,0.164,17.87359444,2.323493022,1.116666667,7.921136174,-0.4141395084,5.75E-18,18.41642857
399,0.556,0.168,17.43059005,3.129262884,1.083333333,7.938429407,-0.3627409468,7.47E-14,18.37502506
400,0.556,0.172,17.45972478,3.665790288,1.1,7.965413534,-0.3645929269,5.46E-14,18.40401003
401,0.556,0.176,17.46255803,4.091551331,1.133333333,7.969674185,-0.2927024684,2.53E-09,18.40676692
402,0.556,0.18,17.47485604,4.339354308,1.2,7.99047619,-0.2298016291,3.52E-06,18.41076441
403,0.556,0.184,16.48376851,5.390151228,1.216666667,8.006516291,-0.2278659435,4.27E-06,18.36591479
404,0.556,0.188,17.94123126,5.891406047,1.3,8.026065163,-0.1757025328,0.0004217066256,18.43434837
405,0.556,0.192,16.80203589,6.438278121,1.333333333,8.042666667,-0.1466496623,0.003285051696,18.41216792
406,0.556,0.196,17.58587479,6.688118672,1.416666667,8.054636591,-0.02211100229,0.6596944253,18.41789474
407,0.556,0.2,16.63325393,4.70526968,1.466666667,8.068086884,-0.01213229634,0.8090970912,18.40493734
408,0.564,0,17.44274713,0.2229453237,12.14,6.180225564,0.06668191989,0.1837584747,18.76283208
409,0.564,0.004,17.91786618,0.1351003506,12.35,6.178195489,0.03911777954,0.4358478558,18.75353383
410,0.564,0.008,17.67017274,0.1842286072,12.4,6.181315789,0.03084825093,0.5389468399,18.76541353
411,0.564,0.012,17.3872662,0.06608212817,12.475,6.182581454,-0.05503292794,0.272788173,18.76868421
412,0.564,0.016,17.06351552,0.1801079833,12.5,6.192030075,-0.06180360432,0.2180123175,18.76053885
413,0.564,0.02,16.51274326,0.2231313267,12.63,6.19981203,-0.0260481573,0.603923119,18.77342105
414,0.564,0.024,13.99359308,0.003666307421,12.6125,6.209010025,-0.03268687231,0.5150172387,18.74191729
415,0.564,0.028,14.29471809,-0.1282359152,12.8,6.225651629,-0.06698289161,0.1817832432,18.75684211
416,0.564,0.032,17.35618572,0.1455152212,12.83,6.233283208,-0.009759815604,0.8459056284,18.7737594
417,0.564,0.036,16.40310012,-0.0204888764,12.9,6.253024227,-0.05808094904,0.2470666944,18.76933584
418,0.564,0.04,14.75185311,0.1573600509,12.92,6.278153718,-0.08011740585,0.1100668879,18.73993734
419,0.564,0.044,14.04972762,0.07396815469,13.5125,6.307280702,-0.02182794117,0.6637826291,18.77318296
420,0.564,0.048,15.13367983,0.1204014227,13.2,6.324139515,-0.1159665787,0.02050452767,18.76246867
421,0.564,0.052,14.96065034,-0.02314522108,13.8875,6.354632414,-0.1978346642,6.93E-05,18.7730117
422,0.564,0.056,14.11807813,0.09262286327,14.05,6.399431913,-0.1377825937,0.00583825513,18.75993734
423,0.564,0.06,13.49508386,0.07248438925,14.0875,6.437631579,-0.1273116649,0.01091414638,18.76314536
424,0.564,0.064,10.30895796,-0.09596293882,14.69,6.4963868,-0.1489439331,0.00285931331,18.75715539
425,0.564,0.068,13.1299889,-0.02626047356,14.3875,6.523316625,-0.07162313086,0.1532869913,18.75607769
426,0.564,0.072,8.650579676,0.1243563956,14.4875,6.561750209,-0.08761497051,0.08046753594,18.78086466
427,0.564,0.076,8.092953562,0.003275608427,14.8125,6.605781119,-0.08038916905,0.1088617496,18.77887218
428,0.564,0.08,10.13433884,-0.3018569519,15.6,6.71286132,-0.1531367791,0.002159154795,18.78302005
429,0.564,0.084,5.445183448,-0.2633928475,15.63333333,6.745250627,-0.2290229083,3.80E-06,18.77602757
430,0.564,0.088,12.85096477,-0.3226042563,16,6.859164578,-0.206755127,3.15E-05,18.75986216
431,0.564,0.092,10.93831883,-0.5827120599,17.25,6.968308271,-0.02859649962,0.5689904007,18.75478697
432,0.564,0.096,14.97680028,-1.005513181,19.6,7.07773183,-0.07202087048,0.151011556,18.76389724
433,0.564,0.1,13.54758574,-1.113539496,20.25,7.181934002,-0.1403413117,0.004978336282,18.7633584
434,0.564,0.104,14.69680336,-1.405436165,20.9625,7.310233918,-0.128836575,0.009989878748,18.74152882
435,0.564,0.108,15.06535862,-1.29198232,21.25,7.388345865,-0.1867667869,0.0001754121215,18.77521303
436,0.564,0.112,16.01343285,-1.261377998,21.65,7.499039265,-0.2220352663,7.56E-06,18.77032581
437,0.564,0.116,16.89810358,-1.108714966,21.93333333,7.580743525,-0.2368800771,1.71E-06,18.76402256
438,0.564,0.12,17.72816788,-0.8307902335,21.51666667,7.641938179,-0.242368645,9.61E-07,18.75619048
439,0.564,0.124,17.2422537,-0.6644280384,21.575,7.700583333,-0.3003758019,8.74E-10,18.78097744
440,0.564,0.128,17.83930572,-0.3100273186,15.91666667,7.739578112,-0.3419514653,2.19E-12,18.75994987
441,0.564,0.132,17.85055195,0.01344264916,8.508333333,7.766875,-0.4013460609,6.51E-17,18.75971178
442,0.564,0.136,17.85400146,0.2989290924,8.116666667,7.799498747,-0.3809547296,3.15E-15,18.76556391
443,0.564,0.14,17.42396751,0.7498549382,1.433333333,7.811111111,-0.3637004581,6.36E-14,18.78172932
444,0.564,0.144,17.86863145,1.077685686,1.366666667,7.841186299,-0.4020742737,6.18E-17,18.76799499
445,0.564,0.148,17.40806969,1.467323253,1.216666667,7.851666667,-0.4066973298,2.30E-17,18.7618797
446,0.564,0.152,17.45643966,1.948155835,1.1,7.875522139,-0.4029018265,5.27E-17,18.765401
447,0.564,0.156,17.44489978,2.687046867,1.083333333,7.891812865,-0.4081977552,1.87E-17,18.77101504
448,0.564,0.16,16.30017019,3.19183627,1.133333333,7.908,-0.3690824673,2.36E-14,18.76111529
449,0.564,0.164,17.43059721,3.265394339,1.166666667,7.926900585,-0.4083634305,1.81E-17,18.76175439
450,0.564,0.168,17.43113276,4.96014837,1.116666667,7.944945698,-0.3188643801,7.02E-11,18.78119048
451,0.564,0.172,17.78922061,4.563157959,1.216666667,7.957727652,-0.2817406364,1.03E-08,18.77401003
452,0.564,0.176,17.58355979,4.79224938,1.266666667,7.986800334,-0.2702050214,4.19E-08,18.7468797
453,0.564,0.18,16.80981877,5.975149905,1.3,7.991060986,-0.09881136312,0.04856483955,18.75492481
454,0.564,0.184,16.4620595,5.642003915,1.383333333,8.006265664,-0.1120853457,0.02515993595,18.75005013
